localidad,anio,estacion,ciclo_hidrologico,hora_dia,primary_category,promedio_clips_hora
QUISTOCOCHA,2023,Winter,Vaciante,3,Insect,42.29
QUISTOCOCHA,2023,Winter,Vaciante,3,Mammal,3.57
QUISTOCOCHA,2023,Winter,Vaciante,4,Amphibian,1.14
QUISTOCOCHA,2023,Winter,Vaciante,4,Anthropogenic,17.86
QUISTOCOCHA,2023,Winter,Vaciante,4,Bird,8.29
QUISTOCOCHA,2023,Winter,Vaciante,4,Insect,53.43
QUISTOCOCHA,2023,Winter,Vaciante,4,Mammal,2.14
QUISTOCOCHA,2023,Winter,Vaciante,5,Amphibian,0.43
QUISTOCOCHA,2023,Winter,Vaciante,5,Anthropogenic,15.43
QUISTOCOCHA,2023,Winter,Vaciante,5,Bird,13.57
QUISTOCOCHA,2023,Winter,Vaciante,5,Insect,69.71
QUISTOCOCHA,2023,Winter,Vaciante,5,Mammal,2.71
QUISTOCOCHA,2023,Winter,Vaciante,6,Amphibian,0.14
QUISTOCOCHA,2023,Winter,Vaciante,6,Anthropogenic,16.71
QUISTOCOCHA,2023,Winter,Vaciante,6,Bird,48.86
QUISTOCOCHA,2023,Winter,Vaciante,6,Insect,38.43
QUISTOCOCHA,2023,Winter,Vaciante,6,Mammal,1.86
QUISTOCOCHA,2023,Winter,Vaciante,7,Anthropogenic,29.71
QUISTOCOCHA,2023,Winter,Vaciante,7,Bird,27.0
QUISTOCOCHA,2023,Winter,Vaciante,7,Insect,50.0
QUISTOCOCHA,2023,Winter,Vaciante,7,Mammal,1.14
QUISTOCOCHA,2023,Winter,Vaciante,8,Anthropogenic,34.29
QUISTOCOCHA,2023,Winter,Vaciante,8,Bird,19.57
QUISTOCOCHA,2023,Winter,Vaciante,8,Insect,31.0
QUISTOCOCHA,2023,Winter,Vaciante,8,Mammal,0.43
QUISTOCOCHA,2023,Winter,Vaciante,9,Anthropogenic,47.14
QUISTOCOCHA,2023,Winter,Vaciante,9,Bird,15.29
QUISTOCOCHA,2023,Winter,Vaciante,9,Insect,23.43
QUISTOCOCHA,2023,Winter,Vaciante,9,Mammal,1.0
QUISTOCOCHA,2023,Winter,Vaciante,10,Anthropogenic,55.71
QUISTOCOCHA,2023,Winter,Vaciante,10,Bird,9.0
QUISTOCOCHA,2023,Winter,Vaciante,10,Insect,12.71
QUISTOCOCHA,2023,Winter,Vaciante,10,Mammal,1.0
QUISTOCOCHA,2023,Winter,Vaciante,11,Anthropogenic,52.14
QUISTOCOCHA,2023,Winter,Vaciante,11,Bird,14.43
QUISTOCOCHA,2023,Winter,Vaciante,11,Insect,12.14
QUISTOCOCHA,2023,Winter,Vaciante,11,Mammal,2.14
QUISTOCOCHA,2023,Winter,Vaciante,12,Anthropogenic,47.14
QUISTOCOCHA,2023,Winter,Vaciante,12,Bird,17.14
QUISTOCOCHA,2023,Winter,Vaciante,12,Insect,10.57
QUISTOCOCHA,2023,Winter,Vaciante,12,Mammal,2.43
QUISTOCOCHA,2023,Winter,Vaciante,13,Anthropogenic,77.57
QUISTOCOCHA,2023,Winter,Vaciante,13,Bird,18.43
QUISTOCOCHA,2023,Winter,Vaciante,13,Insect,15.14
QUISTOCOCHA,2023,Winter,Vaciante,13,Mammal,0.86
QUISTOCOCHA,2023,Winter,Vaciante,14,Amphibian,0.14
QUISTOCOCHA,2023,Winter,Vaciante,14,Anthropogenic,73.0
QUISTOCOCHA,2023,Winter,Vaciante,14,Bird,12.86
QUISTOCOCHA,2023,Winter,Vaciante,14,Insect,21.0
QUISTOCOCHA,2023,Winter,Vaciante,14,Mammal,0.57
QUISTOCOCHA,2023,Winter,Vaciante,15,Amphibian,0.71
QUISTOCOCHA,2023,Winter,Vaciante,15,Anthropogenic,37.14
QUISTOCOCHA,2023,Winter,Vaciante,15,Bird,14.0
QUISTOCOCHA,2023,Winter,Vaciante,15,Insect,32.71
QUISTOCOCHA,2023,Winter,Vaciante,15,Mammal,0.14
QUISTOCOCHA,2023,Winter,Vaciante,16,Amphibian,3.14
QUISTOCOCHA,2023,Winter,Vaciante,16,Anthropogenic,48.86
QUISTOCOCHA,2023,Winter,Vaciante,16,Bird,13.14
QUISTOCOCHA,2023,Winter,Vaciante,16,Insect,20.14
QUISTOCOCHA,2023,Winter,Vaciante,16,Mammal,0.43
QUISTOCOCHA,2023,Winter,Vaciante,17,Amphibian,1.0
QUISTOCOCHA,2023,Winter,Vaciante,17,Anthropogenic,55.14
QUISTOCOCHA,2023,Winter,Vaciante,17,Bird,16.71
QUISTOCOCHA,2023,Winter,Vaciante,17,Insect,23.43
QUISTOCOCHA,2023,Winter,Vaciante,18,Amphibian,0.14
QUISTOCOCHA,2023,Winter,Vaciante,18,Anthropogenic,84.43
QUISTOCOCHA,2023,Winter,Vaciante,18,Bird,11.71
QUISTOCOCHA,2023,Winter,Vaciante,18,Insect,29.0
QUISTOCOCHA,2023,Winter,Vaciante,18,Mammal,0.14
QUISTOCOCHA,2023,Winter,Vaciante,19,Amphibian,0.14
QUISTOCOCHA,2023,Winter,Vaciante,19,Anthropogenic,75.86
QUISTOCOCHA,2023,Winter,Vaciante,19,Bird,0.43
QUISTOCOCHA,2023,Winter,Vaciante,19,Insect,63.14
QUISTOCOCHA,2023,Winter,Vaciante,19,Mammal,3.14
QUISTOCOCHA,2023,Winter,Vaciante,20,Anthropogenic,93.14
QUISTOCOCHA,2023,Winter,Vaciante,20,Bird,3.14
QUISTOCOCHA,2023,Winter,Vaciante,20,Insect,26.57
QUISTOCOCHA,2023,Winter,Vaciante,20,Mammal,1.86
QUISTOCOCHA,2023,Winter,Vaciante,21,Anthropogenic,41.57
QUISTOCOCHA,2023,Winter,Vaciante,21,Bird,4.71
QUISTOCOCHA,2023,Winter,Vaciante,21,Insect,47.43
QUISTOCOCHA,2023,Winter,Vaciante,21,Mammal,1.0
QUISTOCOCHA,2023,Winter,Vaciante,22,Amphibian,0.14
QUISTOCOCHA,2023,Winter,Vaciante,22,Anthropogenic,24.43
QUISTOCOCHA,2023,Winter,Vaciante,22,Bird,4.14
QUISTOCOCHA,2023,Winter,Vaciante,22,Insect,51.86
QUISTOCOCHA,2023,Winter,Vaciante,22,Mammal,0.86
QUISTOCOCHA,2023,Winter,Vaciante,23,Amphibian,0.14
QUISTOCOCHA,2023,Winter,Vaciante,23,Anthropogenic,4.0
QUISTOCOCHA,2023,Winter,Vaciante,23,Bird,5.86
QUISTOCOCHA,2023,Winter,Vaciante,23,Insect,45.14
QUISTOCOCHA,2023,Winter,Vaciante,23,Mammal,0.86
QUISTOCOCHA,2024,Summer,Creciente,0,Amphibian,1.13
QUISTOCOCHA,2024,Summer,Creciente,0,Anthropogenic,3.0
QUISTOCOCHA,2024,Summer,Creciente,0,Bird,9.13
QUISTOCOCHA,2024,Summer,Creciente,0,Insect,240.25
QUISTOCOCHA,2024,Summer,Creciente,0,Mammal,0.38
QUISTOCOCHA,2024,Summer,Creciente,1,Amphibian,0.88
QUISTOCOCHA,2024,Summer,Creciente,1,Anthropogenic,6.0
QUISTOCOCHA,2024,Summer,Creciente,1,Bird,9.88
QUISTOCOCHA,2024,Summer,Creciente,1,Insect,157.75
QUISTOCOCHA,2024,Summer,Creciente,2,Amphibian,2.0
QUISTOCOCHA,2024,Summer,Creciente,2,Anthropogenic,13.0
QUISTOCOCHA,2024,Summer,Creciente,2,Bird,8.38
QUISTOCOCHA,2024,Summer,Creciente,2,Insect,200.13
QUISTOCOCHA,2024,Summer,Creciente,2,Mammal,0.5
QUISTOCOCHA,2024,Summer,Creciente,3,Amphibian,1.0
QUISTOCOCHA,2024,Summer,Creciente,3,Anthropogenic,3.0
QUISTOCOCHA,2024,Summer,Creciente,3,Bird,78.88
QUISTOCOCHA,2024,Summer,Creciente,3,Insect,158.0
QUISTOCOCHA,2024,Summer,Creciente,4,Amphibian,0.5
QUISTOCOCHA,2024,Summer,Creciente,4,Anthropogenic,5.88
QUISTOCOCHA,2024,Summer,Creciente,4,Bird,48.38
QUISTOCOCHA,2024,Summer,Creciente,4,Insect,160.38
QUISTOCOCHA,2024,Summer,Creciente,4,Mammal,0.88
QUISTOCOCHA,2024,Summer,Creciente,5,Amphibian,0.25
QUISTOCOCHA,2024,Summer,Creciente,5,Anthropogenic,18.63
QUISTOCOCHA,2024,Summer,Creciente,5,Bird,46.88
QUISTOCOCHA,2024,Summer,Creciente,5,Insect,128.88
QUISTOCOCHA,2024,Summer,Creciente,5,Mammal,0.25
QUISTOCOCHA,2024,Summer,Creciente,6,Amphibian,0.88
QUISTOCOCHA,2024,Summer,Creciente,6,Anthropogenic,12.38
QUISTOCOCHA,2024,Summer,Creciente,6,Bird,45.25
QUISTOCOCHA,2024,Summer,Creciente,6,Insect,92.63
QUISTOCOCHA,2024,Summer,Creciente,6,Mammal,0.5
QUISTOCOCHA,2024,Summer,Creciente,7,Amphibian,1.75
QUISTOCOCHA,2024,Summer,Creciente,7,Anthropogenic,19.13
QUISTOCOCHA,2024,Summer,Creciente,7,Bird,75.5
QUISTOCOCHA,2024,Summer,Creciente,7,Insect,78.25
QUISTOCOCHA,2024,Summer,Creciente,7,Mammal,2.13
QUISTOCOCHA,2024,Summer,Creciente,8,Amphibian,0.13
QUISTOCOCHA,2024,Summer,Creciente,8,Anthropogenic,10.25
QUISTOCOCHA,2024,Summer,Creciente,8,Bird,67.38
QUISTOCOCHA,2024,Summer,Creciente,8,Insect,40.25
QUISTOCOCHA,2024,Summer,Creciente,8,Mammal,0.63
QUISTOCOCHA,2024,Summer,Creciente,9,Amphibian,0.75
QUISTOCOCHA,2024,Summer,Creciente,9,Anthropogenic,11.13
QUISTOCOCHA,2024,Summer,Creciente,9,Bird,64.13
QUISTOCOCHA,2024,Summer,Creciente,9,Insect,44.63
QUISTOCOCHA,2024,Summer,Creciente,9,Mammal,0.63
QUISTOCOCHA,2024,Summer,Creciente,10,Amphibian,0.75
QUISTOCOCHA,2024,Summer,Creciente,10,Anthropogenic,6.88
QUISTOCOCHA,2024,Summer,Creciente,10,Bird,50.25
QUISTOCOCHA,2024,Summer,Creciente,10,Insect,26.63
QUISTOCOCHA,2024,Summer,Creciente,10,Mammal,0.13
QUISTOCOCHA,2024,Summer,Creciente,11,Amphibian,0.25
QUISTOCOCHA,2024,Summer,Creciente,11,Anthropogenic,14.75
QUISTOCOCHA,2024,Summer,Creciente,11,Bird,55.25
QUISTOCOCHA,2024,Summer,Creciente,11,Insect,26.13
QUISTOCOCHA,2024,Summer,Creciente,11,Mammal,0.63
QUISTOCOCHA,2024,Summer,Creciente,12,Amphibian,0.25
QUISTOCOCHA,2024,Summer,Creciente,12,Anthropogenic,24.63
QUISTOCOCHA,2024,Summer,Creciente,12,Bird,33.13
QUISTOCOCHA,2024,Summer,Creciente,12,Insect,41.0
QUISTOCOCHA,2024,Summer,Creciente,12,Mammal,0.38
QUISTOCOCHA,2024,Summer,Creciente,13,Amphibian,0.75
QUISTOCOCHA,2024,Summer,Creciente,13,Anthropogenic,40.13
QUISTOCOCHA,2024,Summer,Creciente,13,Bird,79.63
QUISTOCOCHA,2024,Summer,Creciente,13,Insect,63.38
QUISTOCOCHA,2024,Summer,Creciente,13,Mammal,0.38
QUISTOCOCHA,2024,Summer,Creciente,14,Amphibian,2.25
QUISTOCOCHA,2024,Summer,Creciente,14,Anthropogenic,25.75
QUISTOCOCHA,2024,Summer,Creciente,14,Bird,36.38
QUISTOCOCHA,2024,Summer,Creciente,14,Insect,60.25
QUISTOCOCHA,2024,Summer,Creciente,14,Mammal,1.63
QUISTOCOCHA,2024,Summer,Creciente,15,Amphibian,1.13
QUISTOCOCHA,2024,Summer,Creciente,15,Anthropogenic,6.0
QUISTOCOCHA,2024,Summer,Creciente,15,Bird,14.75
QUISTOCOCHA,2024,Summer,Creciente,15,Insect,98.88
QUISTOCOCHA,2024,Summer,Creciente,15,Mammal,0.25
QUISTOCOCHA,2024,Summer,Creciente,16,Amphibian,2.75
QUISTOCOCHA,2024,Summer,Creciente,16,Anthropogenic,17.75
QUISTOCOCHA,2024,Summer,Creciente,16,Bird,20.13
QUISTOCOCHA,2024,Summer,Creciente,16,Insect,155.5
QUISTOCOCHA,2024,Summer,Creciente,17,Amphibian,0.88
QUISTOCOCHA,2024,Summer,Creciente,17,Anthropogenic,23.38
QUISTOCOCHA,2024,Summer,Creciente,17,Bird,19.75
QUISTOCOCHA,2024,Summer,Creciente,17,Insect,197.0
QUISTOCOCHA,2024,Summer,Creciente,18,Amphibian,2.38
QUISTOCOCHA,2024,Summer,Creciente,18,Anthropogenic,18.0
QUISTOCOCHA,2024,Summer,Creciente,18,Bird,11.88
QUISTOCOCHA,2024,Summer,Creciente,18,Insect,256.88
QUISTOCOCHA,2024,Summer,Creciente,18,Mammal,0.63
QUISTOCOCHA,2024,Summer,Creciente,19,Amphibian,6.5
QUISTOCOCHA,2024,Summer,Creciente,19,Anthropogenic,11.38
QUISTOCOCHA,2024,Summer,Creciente,19,Bird,43.38
QUISTOCOCHA,2024,Summer,Creciente,19,Insect,215.25
QUISTOCOCHA,2024,Summer,Creciente,19,Mammal,1.38
QUISTOCOCHA,2024,Summer,Creciente,20,Amphibian,1.0
QUISTOCOCHA,2024,Summer,Creciente,20,Anthropogenic,3.13
QUISTOCOCHA,2024,Summer,Creciente,20,Bird,47.38
QUISTOCOCHA,2024,Summer,Creciente,20,Insect,99.5
QUISTOCOCHA,2024,Summer,Creciente,20,Mammal,0.13
QUISTOCOCHA,2024,Summer,Creciente,21,Amphibian,1.13
QUISTOCOCHA,2024,Summer,Creciente,21,Anthropogenic,2.63
QUISTOCOCHA,2024,Summer,Creciente,21,Bird,33.5
QUISTOCOCHA,2024,Summer,Creciente,21,Insect,118.63
QUISTOCOCHA,2024,Summer,Creciente,21,Mammal,0.13
QUISTOCOCHA,2024,Summer,Creciente,22,Amphibian,0.25
QUISTOCOCHA,2024,Summer,Creciente,22,Anthropogenic,9.88
QUISTOCOCHA,2024,Summer,Creciente,22,Bird,20.38
QUISTOCOCHA,2024,Summer,Creciente,22,Insect,193.63
QUISTOCOCHA,2024,Summer,Creciente,22,Mammal,0.75
QUISTOCOCHA,2024,Summer,Creciente,23,Amphibian,0.5
QUISTOCOCHA,2024,Summer,Creciente,23,Anthropogenic,11.88
QUISTOCOCHA,2024,Summer,Creciente,23,Bird,25.0
QUISTOCOCHA,2024,Summer,Creciente,23,Insect,180.5
QUISTOCOCHA,2024,Summer,Creciente,23,Mammal,0.13
QUISTOCOCHA,2024,Winter,Vaciante,0,Anthropogenic,24.82
QUISTOCOCHA,2024,Winter,Vaciante,0,Bird,1.94
QUISTOCOCHA,2024,Winter,Vaciante,0,Insect,46.47
QUISTOCOCHA,2024,Winter,Vaciante,0,Mammal,0.41
QUISTOCOCHA,2024,Winter,Vaciante,1,Anthropogenic,24.94
QUISTOCOCHA,2024,Winter,Vaciante,1,Bird,1.18
QUISTOCOCHA,2024,Winter,Vaciante,1,Insect,40.82
QUISTOCOCHA,2024,Winter,Vaciante,1,Mammal,1.0
QUISTOCOCHA,2024,Winter,Vaciante,2,Amphibian,1.0
QUISTOCOCHA,2024,Winter,Vaciante,2,Anthropogenic,13.76
QUISTOCOCHA,2024,Winter,Vaciante,2,Bird,0.94
QUISTOCOCHA,2024,Winter,Vaciante,2,Insect,40.18
QUISTOCOCHA,2024,Winter,Vaciante,3,Amphibian,3.41
QUISTOCOCHA,2024,Winter,Vaciante,3,Anthropogenic,15.29
QUISTOCOCHA,2024,Winter,Vaciante,3,Bird,3.88
QUISTOCOCHA,2024,Winter,Vaciante,3,Insect,45.76
QUISTOCOCHA,2024,Winter,Vaciante,3,Mammal,0.24
QUISTOCOCHA,2024,Winter,Vaciante,4,Amphibian,2.71
QUISTOCOCHA,2024,Winter,Vaciante,4,Anthropogenic,11.94
QUISTOCOCHA,2024,Winter,Vaciante,4,Bird,3.82
QUISTOCOCHA,2024,Winter,Vaciante,4,Insect,38.76
QUISTOCOCHA,2024,Winter,Vaciante,4,Mammal,0.35
QUISTOCOCHA,2024,Winter,Vaciante,5,Amphibian,0.76
QUISTOCOCHA,2024,Winter,Vaciante,5,Anthropogenic,9.47
QUISTOCOCHA,2024,Winter,Vaciante,5,Bird,4.82
QUISTOCOCHA,2024,Winter,Vaciante,5,Insect,50.47
QUISTOCOCHA,2024,Winter,Vaciante,5,Mammal,0.12
QUISTOCOCHA,2024,Winter,Vaciante,6,Amphibian,0.12
QUISTOCOCHA,2024,Winter,Vaciante,6,Anthropogenic,13.88
QUISTOCOCHA,2024,Winter,Vaciante,6,Bird,20.65
QUISTOCOCHA,2024,Winter,Vaciante,6,Insect,35.29
QUISTOCOCHA,2024,Winter,Vaciante,6,Mammal,0.47
QUISTOCOCHA,2024,Winter,Vaciante,7,Anthropogenic,24.71
QUISTOCOCHA,2024,Winter,Vaciante,7,Bird,15.94
QUISTOCOCHA,2024,Winter,Vaciante,7,Insect,37.82
QUISTOCOCHA,2024,Winter,Vaciante,7,Mammal,0.47
QUISTOCOCHA,2024,Winter,Vaciante,8,Anthropogenic,18.65
QUISTOCOCHA,2024,Winter,Vaciante,8,Bird,19.88
QUISTOCOCHA,2024,Winter,Vaciante,8,Insect,30.47
QUISTOCOCHA,2024,Winter,Vaciante,8,Mammal,1.35
QUISTOCOCHA,2024,Winter,Vaciante,9,Anthropogenic,26.71
QUISTOCOCHA,2024,Winter,Vaciante,9,Bird,15.88
QUISTOCOCHA,2024,Winter,Vaciante,9,Insect,12.06
QUISTOCOCHA,2024,Winter,Vaciante,9,Mammal,1.18
QUISTOCOCHA,2024,Winter,Vaciante,10,Amphibian,0.12
QUISTOCOCHA,2024,Winter,Vaciante,10,Anthropogenic,22.18
QUISTOCOCHA,2024,Winter,Vaciante,10,Bird,19.24
QUISTOCOCHA,2024,Winter,Vaciante,10,Insect,10.06
QUISTOCOCHA,2024,Winter,Vaciante,10,Mammal,0.41
QUISTOCOCHA,2024,Winter,Vaciante,11,Amphibian,0.12
QUISTOCOCHA,2024,Winter,Vaciante,11,Anthropogenic,30.12
QUISTOCOCHA,2024,Winter,Vaciante,11,Bird,21.06
QUISTOCOCHA,2024,Winter,Vaciante,11,Insect,7.88
QUISTOCOCHA,2024,Winter,Vaciante,11,Mammal,0.47
QUISTOCOCHA,2024,Winter,Vaciante,12,Amphibian,0.71
QUISTOCOCHA,2024,Winter,Vaciante,12,Anthropogenic,25.65
QUISTOCOCHA,2024,Winter,Vaciante,12,Bird,21.65
QUISTOCOCHA,2024,Winter,Vaciante,12,Insect,11.71
QUISTOCOCHA,2024,Winter,Vaciante,12,Mammal,0.65
QUISTOCOCHA,2024,Winter,Vaciante,13,Amphibian,3.35
QUISTOCOCHA,2024,Winter,Vaciante,13,Anthropogenic,32.0
QUISTOCOCHA,2024,Winter,Vaciante,13,Bird,16.41
QUISTOCOCHA,2024,Winter,Vaciante,13,Insect,11.0
QUISTOCOCHA,2024,Winter,Vaciante,13,Mammal,1.35
QUISTOCOCHA,2024,Winter,Vaciante,14,Amphibian,7.06
QUISTOCOCHA,2024,Winter,Vaciante,14,Anthropogenic,27.12
QUISTOCOCHA,2024,Winter,Vaciante,14,Bird,13.47
QUISTOCOCHA,2024,Winter,Vaciante,14,Insect,19.35
QUISTOCOCHA,2024,Winter,Vaciante,15,Amphibian,10.41
QUISTOCOCHA,2024,Winter,Vaciante,15,Anthropogenic,20.35
QUISTOCOCHA,2024,Winter,Vaciante,15,Bird,14.41
QUISTOCOCHA,2024,Winter,Vaciante,15,Insect,37.18
QUISTOCOCHA,2024,Winter,Vaciante,15,Mammal,0.41
QUISTOCOCHA,2024,Winter,Vaciante,16,Amphibian,5.71
QUISTOCOCHA,2024,Winter,Vaciante,16,Anthropogenic,27.47
QUISTOCOCHA,2024,Winter,Vaciante,16,Bird,14.94
QUISTOCOCHA,2024,Winter,Vaciante,16,Insect,31.29
QUISTOCOCHA,2024,Winter,Vaciante,16,Mammal,0.53
QUISTOCOCHA,2024,Winter,Vaciante,17,Amphibian,7.94
QUISTOCOCHA,2024,Winter,Vaciante,17,Anthropogenic,28.82
QUISTOCOCHA,2024,Winter,Vaciante,17,Bird,11.18
QUISTOCOCHA,2024,Winter,Vaciante,17,Insect,27.41
QUISTOCOCHA,2024,Winter,Vaciante,17,Mammal,0.76
QUISTOCOCHA,2024,Winter,Vaciante,18,Amphibian,20.29
QUISTOCOCHA,2024,Winter,Vaciante,18,Anthropogenic,28.71
QUISTOCOCHA,2024,Winter,Vaciante,18,Bird,3.29
QUISTOCOCHA,2024,Winter,Vaciante,18,Insect,22.29
QUISTOCOCHA,2024,Winter,Vaciante,18,Mammal,0.24
QUISTOCOCHA,2024,Winter,Vaciante,19,Amphibian,0.59
QUISTOCOCHA,2024,Winter,Vaciante,19,Anthropogenic,37.12
QUISTOCOCHA,2024,Winter,Vaciante,19,Bird,0.82
QUISTOCOCHA,2024,Winter,Vaciante,19,Insect,54.59
QUISTOCOCHA,2024,Winter,Vaciante,19,Mammal,0.41
QUISTOCOCHA,2024,Winter,Vaciante,20,Amphibian,0.71
QUISTOCOCHA,2024,Winter,Vaciante,20,Anthropogenic,42.29
QUISTOCOCHA,2024,Winter,Vaciante,20,Bird,0.24
QUISTOCOCHA,2024,Winter,Vaciante,20,Insect,43.41
QUISTOCOCHA,2024,Winter,Vaciante,20,Mammal,0.18
QUISTOCOCHA,2024,Winter,Vaciante,21,Amphibian,1.29
QUISTOCOCHA,2024,Winter,Vaciante,21,Anthropogenic,43.29
QUISTOCOCHA,2024,Winter,Vaciante,21,Bird,1.41
QUISTOCOCHA,2024,Winter,Vaciante,21,Insect,49.94
QUISTOCOCHA,2024,Winter,Vaciante,21,Mammal,0.24
QUISTOCOCHA,2024,Winter,Vaciante,22,Anthropogenic,33.47
QUISTOCOCHA,2024,Winter,Vaciante,22,Bird,0.12
QUISTOCOCHA,2024,Winter,Vaciante,22,Insect,46.06
QUISTOCOCHA,2024,Winter,Vaciante,22,Mammal,0.24
QUISTOCOCHA,2024,Winter,Vaciante,23,Amphibian,0.24
QUISTOCOCHA,2024,Winter,Vaciante,23,Anthropogenic,25.59
QUISTOCOCHA,2024,Winter,Vaciante,23,Bird,1.29
QUISTOCOCHA,2024,Winter,Vaciante,23,Insect,53.53
QUISTOCOCHA,2024,Winter,Vaciante,23,Mammal,1.35
QUISTOCOCHA,2025,Spring,Vaciante,0,Anthropogenic,54.0
QUISTOCOCHA,2025,Spring,Vaciante,0,Bird,8.0
QUISTOCOCHA,2025,Spring,Vaciante,0,Insect,150.5
QUISTOCOCHA,2025,Spring,Vaciante,1,Anthropogenic,57.0
QUISTOCOCHA,2025,Spring,Vaciante,1,Bird,2.0
QUISTOCOCHA,2025,Spring,Vaciante,1,Insect,201.5
QUISTOCOCHA,2025,Spring,Vaciante,1,Mammal,1.0
QUISTOCOCHA,2025,Spring,Vaciante,2,Anthropogenic,31.5
QUISTOCOCHA,2025,Spring,Vaciante,2,Bird,8.0
QUISTOCOCHA,2025,Spring,Vaciante,2,Insect,142.5
QUISTOCOCHA,2025,Spring,Vaciante,2,Mammal,1.0
QUISTOCOCHA,2025,Spring,Vaciante,3,Anthropogenic,2.5
QUISTOCOCHA,2025,Spring,Vaciante,3,Bird,3.5
QUISTOCOCHA,2025,Spring,Vaciante,3,Insect,108.0
QUISTOCOCHA,2025,Spring,Vaciante,4,Anthropogenic,9.0
QUISTOCOCHA,2025,Spring,Vaciante,4,Bird,31.5
QUISTOCOCHA,2025,Spring,Vaciante,4,Insect,79.0
QUISTOCOCHA,2025,Spring,Vaciante,4,Mammal,0.5
QUISTOCOCHA,2025,Spring,Vaciante,5,Anthropogenic,23.0
QUISTOCOCHA,2025,Spring,Vaciante,5,Bird,120.5
QUISTOCOCHA,2025,Spring,Vaciante,5,Insect,62.0
QUISTOCOCHA,2025,Spring,Vaciante,5,Mammal,4.0
QUISTOCOCHA,2025,Spring,Vaciante,6,Anthropogenic,39.5
QUISTOCOCHA,2025,Spring,Vaciante,6,Bird,167.5
QUISTOCOCHA,2025,Spring,Vaciante,6,Insect,76.0
QUISTOCOCHA,2025,Spring,Vaciante,6,Mammal,2.5
QUISTOCOCHA,2025,Spring,Vaciante,7,Anthropogenic,81.0
QUISTOCOCHA,2025,Spring,Vaciante,7,Bird,124.5
QUISTOCOCHA,2025,Spring,Vaciante,7,Insect,76.5
QUISTOCOCHA,2025,Spring,Vaciante,7,Mammal,2.0
QUISTOCOCHA,2025,Spring,Vaciante,8,Anthropogenic,75.5
QUISTOCOCHA,2025,Spring,Vaciante,8,Bird,82.0
QUISTOCOCHA,2025,Spring,Vaciante,8,Insect,71.0
QUISTOCOCHA,2025,Spring,Vaciante,8,Mammal,1.5
QUISTOCOCHA,2025,Spring,Vaciante,9,Anthropogenic,115.5
QUISTOCOCHA,2025,Spring,Vaciante,9,Bird,65.5
QUISTOCOCHA,2025,Spring,Vaciante,9,Insect,78.5
QUISTOCOCHA,2025,Spring,Vaciante,9,Mammal,3.0
QUISTOCOCHA,2025,Spring,Vaciante,10,Anthropogenic,167.0
QUISTOCOCHA,2025,Spring,Vaciante,10,Bird,109.0
QUISTOCOCHA,2025,Spring,Vaciante,10,Insect,45.5
QUISTOCOCHA,2025,Spring,Vaciante,10,Mammal,3.5
QUISTOCOCHA,2025,Spring,Vaciante,11,Anthropogenic,172.0
QUISTOCOCHA,2025,Spring,Vaciante,11,Bird,94.5
QUISTOCOCHA,2025,Spring,Vaciante,11,Insect,62.5
QUISTOCOCHA,2025,Spring,Vaciante,11,Mammal,2.5
QUISTOCOCHA,2025,Spring,Vaciante,12,Anthropogenic,251.5
QUISTOCOCHA,2025,Spring,Vaciante,12,Bird,48.0
QUISTOCOCHA,2025,Spring,Vaciante,12,Insect,47.5
QUISTOCOCHA,2025,Spring,Vaciante,13,Anthropogenic,155.5
QUISTOCOCHA,2025,Spring,Vaciante,13,Bird,94.0
QUISTOCOCHA,2025,Spring,Vaciante,13,Insect,104.0
QUISTOCOCHA,2025,Spring,Vaciante,13,Mammal,3.5
QUISTOCOCHA,2025,Spring,Vaciante,14,Anthropogenic,132.0
QUISTOCOCHA,2025,Spring,Vaciante,14,Bird,75.0
QUISTOCOCHA,2025,Spring,Vaciante,14,Insect,103.5
QUISTOCOCHA,2025,Spring,Vaciante,14,Mammal,2.5
QUISTOCOCHA,2025,Spring,Vaciante,15,Anthropogenic,142.0
QUISTOCOCHA,2025,Spring,Vaciante,15,Bird,103.5
QUISTOCOCHA,2025,Spring,Vaciante,15,Insect,93.0
QUISTOCOCHA,2025,Spring,Vaciante,15,Mammal,5.5
QUISTOCOCHA,2025,Spring,Vaciante,16,Anthropogenic,237.5
QUISTOCOCHA,2025,Spring,Vaciante,16,Bird,65.0
QUISTOCOCHA,2025,Spring,Vaciante,16,Insect,87.0
QUISTOCOCHA,2025,Spring,Vaciante,16,Mammal,4.0
QUISTOCOCHA,2025,Spring,Vaciante,17,Anthropogenic,191.0
QUISTOCOCHA,2025,Spring,Vaciante,17,Bird,110.0
QUISTOCOCHA,2025,Spring,Vaciante,17,Insect,77.0
QUISTOCOCHA,2025,Spring,Vaciante,17,Mammal,1.5
QUISTOCOCHA,2025,Spring,Vaciante,18,Amphibian,1.0
QUISTOCOCHA,2025,Spring,Vaciante,18,Anthropogenic,211.0
QUISTOCOCHA,2025,Spring,Vaciante,18,Bird,16.5
QUISTOCOCHA,2025,Spring,Vaciante,18,Insect,80.0
QUISTOCOCHA,2025,Spring,Vaciante,18,Mammal,0.5
QUISTOCOCHA,2025,Spring,Vaciante,19,Anthropogenic,165.0
QUISTOCOCHA,2025,Spring,Vaciante,19,Bird,7.0
QUISTOCOCHA,2025,Spring,Vaciante,19,Insect,186.5
QUISTOCOCHA,2025,Spring,Vaciante,19,Mammal,2.0
