localidad,ciclo_hidrologico,temporada_base,hora_dia,primary_category,promedio_clips_hora
VARILLAL,Creciente,2024,20,Anthropogenic,36.13
VARILLAL,Creciente,2024,20,Bird,2.75
VARILLAL,Creciente,2024,20,Insect,264.06
VARILLAL,Creciente,2024,20,Mammal,0.19
VARILLAL,Creciente,2024,21,Amphibian,7.81
VARILLAL,Creciente,2024,21,Anthropogenic,47.25
VARILLAL,Creciente,2024,21,Bird,2.81
VARILLAL,Creciente,2024,21,Insect,285.56
VARILLAL,Creciente,2024,21,Mammal,0.88
VARILLAL,Creciente,2024,22,Amphibian,6.13
VARILLAL,Creciente,2024,22,Anthropogenic,23.19
VARILLAL,Creciente,2024,22,Bird,3.56
VARILLAL,Creciente,2024,22,Insect,343.0
VARILLAL,Creciente,2024,22,Mammal,0.38
VARILLAL,Creciente,2024,23,Amphibian,19.06
VARILLAL,Creciente,2024,23,Anthropogenic,9.56
VARILLAL,Creciente,2024,23,Bird,3.25
VARILLAL,Creciente,2024,23,Insect,363.63
VARILLAL,Creciente,2024,23,Mammal,1.31
VARILLAL,Creciente,2025,0,Amphibian,0.5
VARILLAL,Creciente,2025,0,Anthropogenic,34.0
VARILLAL,Creciente,2025,0,Bird,3.0
VARILLAL,Creciente,2025,0,Insect,136.0
VARILLAL,Creciente,2025,1,Amphibian,1.0
VARILLAL,Creciente,2025,1,Anthropogenic,55.0
VARILLAL,Creciente,2025,1,Bird,13.5
VARILLAL,Creciente,2025,1,Insect,128.5
VARILLAL,Creciente,2025,1,Mammal,7.0
VARILLAL,Creciente,2025,2,Anthropogenic,49.5
VARILLAL,Creciente,2025,2,Bird,15.0
VARILLAL,Creciente,2025,2,Insect,143.0
VARILLAL,Creciente,2025,2,Mammal,10.5
VARILLAL,Creciente,2025,3,Amphibian,0.5
VARILLAL,Creciente,2025,3,Anthropogenic,86.5
VARILLAL,Creciente,2025,3,Bird,13.0
VARILLAL,Creciente,2025,3,Insect,180.5
VARILLAL,Creciente,2025,4,Amphibian,5.0
VARILLAL,Creciente,2025,4,Anthropogenic,36.0
VARILLAL,Creciente,2025,4,Bird,46.0
VARILLAL,Creciente,2025,4,Insect,177.0
VARILLAL,Creciente,2025,4,Mammal,0.5
VARILLAL,Creciente,2025,5,Amphibian,24.0
VARILLAL,Creciente,2025,5,Anthropogenic,11.0
VARILLAL,Creciente,2025,5,Bird,51.0
VARILLAL,Creciente,2025,5,Insect,132.0
VARILLAL,Creciente,2025,5,Mammal,1.0
VARILLAL,Creciente,2025,6,Amphibian,0.5
VARILLAL,Creciente,2025,6,Anthropogenic,27.0
VARILLAL,Creciente,2025,6,Bird,132.5
VARILLAL,Creciente,2025,6,Insect,82.0
VARILLAL,Creciente,2025,7,Anthropogenic,88.5
VARILLAL,Creciente,2025,7,Bird,111.0
VARILLAL,Creciente,2025,7,Insect,41.0
VARILLAL,Creciente,2025,7,Mammal,0.5
VARILLAL,Creciente,2025,8,Anthropogenic,52.5
VARILLAL,Creciente,2025,8,Bird,126.0
VARILLAL,Creciente,2025,8,Insect,32.5
VARILLAL,Creciente,2025,8,Mammal,1.0
VARILLAL,Creciente,2025,9,Anthropogenic,37.5
VARILLAL,Creciente,2025,9,Bird,115.0
VARILLAL,Creciente,2025,9,Insect,16.5
VARILLAL,Creciente,2025,10,Anthropogenic,31.0
VARILLAL,Creciente,2025,10,Bird,104.0
VARILLAL,Creciente,2025,10,Insect,24.5
VARILLAL,Creciente,2025,10,Mammal,1.0
VARILLAL,Creciente,2025,11,Amphibian,0.5
VARILLAL,Creciente,2025,11,Anthropogenic,22.5
VARILLAL,Creciente,2025,11,Bird,167.5
VARILLAL,Creciente,2025,11,Insect,21.0
VARILLAL,Creciente,2025,11,Mammal,3.0
VARILLAL,Creciente,2025,12,Anthropogenic,40.0
VARILLAL,Creciente,2025,12,Bird,143.5
VARILLAL,Creciente,2025,12,Insect,30.5
VARILLAL,Creciente,2025,12,Mammal,1.5
VARILLAL,Creciente,2025,13,Anthropogenic,32.0
VARILLAL,Creciente,2025,13,Bird,111.0
VARILLAL,Creciente,2025,13,Insect,72.5
VARILLAL,Creciente,2025,14,Anthropogenic,45.0
VARILLAL,Creciente,2025,14,Bird,148.5
VARILLAL,Creciente,2025,14,Insect,59.5
VARILLAL,Creciente,2025,14,Mammal,0.5
VARILLAL,Creciente,2025,15,Amphibian,0.5
VARILLAL,Creciente,2025,15,Anthropogenic,56.0
VARILLAL,Creciente,2025,15,Bird,159.0
VARILLAL,Creciente,2025,15,Insect,112.5
VARILLAL,Creciente,2025,15,Mammal,4.5
VARILLAL,Creciente,2025,16,Amphibian,2.5
VARILLAL,Creciente,2025,16,Anthropogenic,38.5
VARILLAL,Creciente,2025,16,Bird,148.0
VARILLAL,Creciente,2025,16,Insect,125.0
VARILLAL,Creciente,2025,16,Mammal,2.5
VARILLAL,Creciente,2025,17,Amphibian,3.0
VARILLAL,Creciente,2025,17,Anthropogenic,22.0
VARILLAL,Creciente,2025,17,Bird,176.5
VARILLAL,Creciente,2025,17,Insect,70.5
VARILLAL,Creciente,2025,17,Mammal,0.5
VARILLAL,Creciente,2025,18,Amphibian,6.5
VARILLAL,Creciente,2025,18,Anthropogenic,67.0
VARILLAL,Creciente,2025,18,Bird,28.5
VARILLAL,Creciente,2025,18,Insect,120.5
VARILLAL,Creciente,2025,19,Anthropogenic,25.0
VARILLAL,Creciente,2025,19,Bird,0.5
VARILLAL,Creciente,2025,19,Insect,252.5
VARILLAL,Creciente,2025,19,Mammal,2.5
VARILLAL,Creciente,2025,20,Anthropogenic,66.0
VARILLAL,Creciente,2025,20,Bird,1.5
VARILLAL,Creciente,2025,20,Insect,139.0
VARILLAL,Creciente,2025,20,Mammal,0.5
VARILLAL,Creciente,2025,21,Anthropogenic,102.0
VARILLAL,Creciente,2025,21,Bird,1.0
VARILLAL,Creciente,2025,21,Insect,127.0
VARILLAL,Creciente,2025,21,Mammal,1.5
VARILLAL,Creciente,2025,22,Amphibian,1.5
VARILLAL,Creciente,2025,22,Anthropogenic,91.5
VARILLAL,Creciente,2025,22,Bird,0.5
VARILLAL,Creciente,2025,22,Insect,109.5
VARILLAL,Creciente,2025,22,Mammal,0.5
VARILLAL,Creciente,2025,23,Amphibian,2.5
VARILLAL,Creciente,2025,23,Anthropogenic,86.0
VARILLAL,Creciente,2025,23,Bird,5.0
VARILLAL,Creciente,2025,23,Insect,127.0
VARILLAL,Creciente,2025,23,Mammal,2.0
VARILLAL,Vaciante,2023,0,Anthropogenic,11.0
VARILLAL,Vaciante,2024,0,Amphibian,0.13
VARILLAL,Vaciante,2024,0,Anthropogenic,18.83
VARILLAL,Vaciante,2024,0,Bird,1.57
VARILLAL,Vaciante,2024,0,Insect,45.61
VARILLAL,Vaciante,2024,0,Mammal,0.57
VARILLAL,Vaciante,2024,1,Amphibian,0.17
VARILLAL,Vaciante,2024,1,Anthropogenic,18.13
VARILLAL,Vaciante,2024,1,Bird,2.3
VARILLAL,Vaciante,2024,1,Insect,40.0
VARILLAL,Vaciante,2024,1,Mammal,0.83
VARILLAL,Vaciante,2024,2,Amphibian,1.0
VARILLAL,Vaciante,2024,2,Anthropogenic,17.43
VARILLAL,Vaciante,2024,2,Bird,0.65
VARILLAL,Vaciante,2024,2,Insect,42.65
VARILLAL,Vaciante,2024,3,Amphibian,3.48
VARILLAL,Vaciante,2024,3,Anthropogenic,12.26
VARILLAL,Vaciante,2024,3,Bird,2.91
VARILLAL,Vaciante,2024,3,Insect,39.48
VARILLAL,Vaciante,2024,3,Mammal,0.74
VARILLAL,Vaciante,2024,4,Amphibian,2.7
VARILLAL,Vaciante,2024,4,Anthropogenic,11.91
VARILLAL,Vaciante,2024,4,Bird,4.65
VARILLAL,Vaciante,2024,4,Insect,45.3
VARILLAL,Vaciante,2024,4,Mammal,1.61
VARILLAL,Vaciante,2024,5,Amphibian,3.48
VARILLAL,Vaciante,2024,5,Anthropogenic,7.96
VARILLAL,Vaciante,2024,5,Bird,9.3
VARILLAL,Vaciante,2024,5,Insect,40.35
VARILLAL,Vaciante,2024,5,Mammal,1.35
VARILLAL,Vaciante,2024,6,Amphibian,0.22
VARILLAL,Vaciante,2024,6,Anthropogenic,9.43
VARILLAL,Vaciante,2024,6,Bird,27.96
VARILLAL,Vaciante,2024,6,Insect,24.61
VARILLAL,Vaciante,2024,6,Mammal,0.57
VARILLAL,Vaciante,2024,7,Amphibian,0.39
VARILLAL,Vaciante,2024,7,Anthropogenic,8.26
VARILLAL,Vaciante,2024,7,Bird,22.35
VARILLAL,Vaciante,2024,7,Insect,30.83
VARILLAL,Vaciante,2024,7,Mammal,0.74
VARILLAL,Vaciante,2024,8,Amphibian,2.65
VARILLAL,Vaciante,2024,8,Anthropogenic,11.57
VARILLAL,Vaciante,2024,8,Bird,19.91
VARILLAL,Vaciante,2024,8,Insect,36.22
VARILLAL,Vaciante,2024,8,Mammal,0.48
VARILLAL,Vaciante,2024,9,Amphibian,0.3
VARILLAL,Vaciante,2024,9,Anthropogenic,13.87
VARILLAL,Vaciante,2024,9,Bird,20.91
VARILLAL,Vaciante,2024,9,Insect,27.22
VARILLAL,Vaciante,2024,9,Mammal,0.52
VARILLAL,Vaciante,2024,10,Amphibian,0.22
VARILLAL,Vaciante,2024,10,Anthropogenic,16.26
VARILLAL,Vaciante,2024,10,Bird,26.52
VARILLAL,Vaciante,2024,10,Insect,24.09
VARILLAL,Vaciante,2024,10,Mammal,0.3
VARILLAL,Vaciante,2024,11,Amphibian,0.22
VARILLAL,Vaciante,2024,11,Anthropogenic,16.26
VARILLAL,Vaciante,2024,11,Bird,29.91
VARILLAL,Vaciante,2024,11,Insect,20.43
VARILLAL,Vaciante,2024,11,Mammal,1.13
VARILLAL,Vaciante,2024,12,Amphibian,0.22
VARILLAL,Vaciante,2024,12,Anthropogenic,21.65
VARILLAL,Vaciante,2024,12,Bird,27.22
VARILLAL,Vaciante,2024,12,Insect,16.48
VARILLAL,Vaciante,2024,12,Mammal,0.52
VARILLAL,Vaciante,2024,13,Amphibian,0.09
VARILLAL,Vaciante,2024,13,Anthropogenic,26.57
VARILLAL,Vaciante,2024,13,Bird,29.35
VARILLAL,Vaciante,2024,13,Insect,16.7
VARILLAL,Vaciante,2024,13,Mammal,1.48
VARILLAL,Vaciante,2024,14,Amphibian,1.52
VARILLAL,Vaciante,2024,14,Anthropogenic,20.26
VARILLAL,Vaciante,2024,14,Bird,21.13
VARILLAL,Vaciante,2024,14,Insect,29.13
VARILLAL,Vaciante,2024,14,Mammal,0.48
VARILLAL,Vaciante,2024,15,Amphibian,2.26
VARILLAL,Vaciante,2024,15,Anthropogenic,14.78
VARILLAL,Vaciante,2024,15,Bird,20.04
VARILLAL,Vaciante,2024,15,Insect,42.43
VARILLAL,Vaciante,2024,15,Mammal,0.65
VARILLAL,Vaciante,2024,16,Amphibian,5.13
VARILLAL,Vaciante,2024,16,Anthropogenic,17.13
VARILLAL,Vaciante,2024,16,Bird,23.57
VARILLAL,Vaciante,2024,16,Insect,36.3
VARILLAL,Vaciante,2024,16,Mammal,0.61
VARILLAL,Vaciante,2024,17,Amphibian,4.87
VARILLAL,Vaciante,2024,17,Anthropogenic,17.78
VARILLAL,Vaciante,2024,17,Bird,23.09
VARILLAL,Vaciante,2024,17,Insect,37.83
VARILLAL,Vaciante,2024,17,Mammal,0.57
VARILLAL,Vaciante,2024,18,Amphibian,6.96
VARILLAL,Vaciante,2024,18,Anthropogenic,19.65
VARILLAL,Vaciante,2024,18,Bird,11.91
VARILLAL,Vaciante,2024,18,Insect,45.52
VARILLAL,Vaciante,2024,18,Mammal,0.09
VARILLAL,Vaciante,2024,19,Amphibian,1.17
VARILLAL,Vaciante,2024,19,Anthropogenic,26.13
VARILLAL,Vaciante,2024,19,Bird,9.78
VARILLAL,Vaciante,2024,19,Insect,54.78
VARILLAL,Vaciante,2024,19,Mammal,0.13
VARILLAL,Vaciante,2024,20,Amphibian,0.83
VARILLAL,Vaciante,2024,20,Anthropogenic,46.35
VARILLAL,Vaciante,2024,20,Bird,5.13
VARILLAL,Vaciante,2024,20,Insect,32.78
VARILLAL,Vaciante,2024,20,Mammal,0.17
VARILLAL,Vaciante,2024,21,Amphibian,1.65
VARILLAL,Vaciante,2024,21,Anthropogenic,28.22
VARILLAL,Vaciante,2024,21,Bird,3.7
VARILLAL,Vaciante,2024,21,Insect,41.0
VARILLAL,Vaciante,2024,21,Mammal,0.52
VARILLAL,Vaciante,2024,22,Amphibian,1.52
VARILLAL,Vaciante,2024,22,Anthropogenic,20.78
VARILLAL,Vaciante,2024,22,Bird,5.09
VARILLAL,Vaciante,2024,22,Insect,29.83
VARILLAL,Vaciante,2024,22,Mammal,0.61
VARILLAL,Vaciante,2024,23,Amphibian,1.43
VARILLAL,Vaciante,2024,23,Anthropogenic,23.39
VARILLAL,Vaciante,2024,23,Bird,2.43
VARILLAL,Vaciante,2024,23,Insect,47.65
